timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2017-06-12,154.19,157.2,154.02,155.18,128.708303527,6461725,0.0000,1.0
2017-06-09,152.0,154.265,151.88,154.1,127.812537527,4355401,0.0000,1.0
2017-06-08,151.0,152.82,150.92,152.1,126.153711602,3681319,0.0000,1.0
2017-06-07,153.05,154.2,150.8,150.98,125.224769084,4858631,0.0000,1.0
2017-06-06,152.0,152.89,152.0,152.37,126.377653102,3786593,0.0000,1.0
2017-06-05,151.82,152.93,151.6826,152.41,126.410829621,3971157,0.0000,1.0
2017-06-02,153.07,153.2,151.8,152.05,126.112240954,3573193,0.0000,1.0
2017-06-01,152.8,152.87,151.63,152.67,126.626476991,2904189,0.0000,1.0
2017-05-31,152.03,152.8,151.65,152.63,126.593300472,3496466,0.0000,1.0
2017-05-30,151.95,152.67,151.59,151.73,125.846828806,3609710,0.0000,1.0
2017-05-26,152.85,153.0,152.06,152.49,126.477182658,2440117,0.0000,1.0
2017-05-25,153.25,153.73,152.9459,153.2,127.066065861,2579828,0.0000,1.0
2017-05-24,152.21,152.76,151.23,152.51,126.493770917,3731333,0.0000,1.0
2017-05-23,152.57,153.68,151.92,152.03,126.095652695,2563975,0.0000,1.0
2017-05-22,152.1,152.84,151.5992,152.64,126.601594602,3248372,0.0000,1.0
2017-05-19,151.01,152.46,150.89,151.98,126.054182047,5617824,0.0000,1.0
2017-05-18,150.86,151.33,150.11,150.78,125.058886492,3268772,0.0000,1.0
2017-05-17,153.3,154.14,150.89,150.93,125.183298436,5048937,0.0000,1.0
2017-05-16,151.66,153.99,151.66,153.68,127.464184083,5452539,0.0000,1.0
2017-05-15,150.62,151.83,150.4502,151.51,125.664357954,4218359,0.0000,1.0
2017-05-12,150.3,151.265,150.0,150.37,124.718827177,3651964,0.0000,1.0
2017-05-11,151.05,151.15,149.79,150.65,124.951062807,5546379,0.0000,1.0
2017-05-10,151.651,152.37,151.13,151.25,125.448710584,4995590,0.0000,1.0
2017-05-09,152.6,153.1,151.5552,152.11,126.162005732,6823015,0.0000,1.0
2017-05-08,152.8,153.47,152.2,153.03,126.925065657,7415765,1.5000,1.0
2017-05-05,153.52,155.78,153.0,155.05,127.352173883,12415240,0.0000,1.0
2017-05-04,158.89,159.14,158.36,159.05,130.637621774,4271669,0.0000,1.0
2017-05-03,158.74,159.45,158.52,158.63,130.292649746,3990429,0.0000,1.0
2017-05-02,159.44,159.49,158.64,159.1,130.678689873,3149949,0.0000,1.0
2017-05-01,160.05,160.42,158.7,158.84,130.46513576,4919710,0.0000,1.0
2017-04-28,160.5,160.59,159.7,160.29,131.656110621,4029533,0.0000,1.0
2017-04-27,160.29,160.48,159.63,160.32,131.68075148,4081640,0.0000,1.0
2017-04-26,160.53,161.1,159.89,160.06,131.467197367,4311484,0.0000,1.0
2017-04-25,161.78,162.04,160.38,160.39,131.738246818,4842189,0.0000,1.0
2017-04-24,161.29,161.57,160.42,160.75,132.033937128,5320608,0.0000,1.0
2017-04-21,162.05,162.11,160.38,160.38,131.730033198,5607756,0.0000,1.0
2017-04-20,161.32,162.4,160.5,162.3,133.307048186,6486809,0.0000,1.0
2017-04-19,161.76,162.64,159.6,161.69,132.806017383,192843,0.0000,1.0
2017-04-18,170.79,171.69,169.83,170.05,139.672603475,6345465,0.0000,1.0
2017-04-17,169.75,171.3,169.62,171.1,140.535033547,3720218,0.0000,1.0
2017-04-13,169.92,171.36,169.53,169.53,139.245495249,3205462,0.0000,1.0
2017-04-12,171.04,171.2,170.02,170.66,140.173634279,3276931,0.0000,1.0
2017-04-11,170.65,171.23,168.98,170.58,140.107925321,4890163,0.0000,1.0
2017-04-10,172.53,172.56,171.0,171.2,140.617169744,3789936,0.0000,1.0
2017-04-07,172.08,172.93,171.28,172.14,141.389249998,3588302,0.0000,1.0
2017-04-06,173.47,173.47,172.25,172.45,141.64387221,3435403,0.0000,1.0
2017-04-05,174.7,176.33,172.81,172.88,141.997057858,6238894,0.0000,1.0
2017-04-04,173.52,174.96,173.26,174.52,143.344091494,3108855,0.0000,1.0
2017-04-03,173.82,174.87,173.38,174.5,143.327664254,4286498,0.0000,1.0
2017-03-31,173.98,174.95,173.69,174.14,143.031973944,2913684,0.0000,1.0
2017-03-30,173.86,174.59,173.69,173.86,142.801992592,3168254,0.0000,1.0
2017-03-29,174.3,174.49,173.46,173.94,142.867701549,3085606,0.0000,1.0
2017-03-28,173.94,175.0,173.0,174.51,143.335877874,3523345,0.0000,1.0
2017-03-27,172.69,174.16,172.0937,173.77,142.728070014,3259049,0.0000,1.0
2017-03-24,175.12,175.5,173.39,173.83,142.777351732,3221672,0.0000,1.0
2017-03-23,174.43,175.67,173.56,174.82,143.590500086,3739976,0.0000,1.0
2017-03-22,174.04,175.06,172.8,174.78,143.557645607,3450512,0.0000,1.0
2017-03-21,176.01,176.23,173.84,173.88,142.818419831,3927741,0.0000,1.0
2017-03-20,175.65,176.18,175.14,175.7,144.313298622,2476125,0.0000,1.0
2017-03-17,176.29,176.79,175.65,175.65,144.272230523,5920967,0.0000,1.0
2017-03-16,178.46,179.0,176.82,177.24,145.57819606,4311848,0.0000,1.0
2017-03-15,175.71,176.28,174.75,175.81,144.403648439,3815537,0.0000,1.0
2017-03-14,176.18,176.82,175.211,175.72,144.329725861,3147497,0.0000,1.0
2017-03-13,177.85,178.06,176.415,176.46,144.937533721,3482189,0.0000,1.0
2017-03-10,178.21,179.49,177.42,177.83,146.062799624,3100116,0.0000,1.0
2017-03-09,179.15,179.25,175.88,177.18,145.528914341,5444076,0.0000,1.0
2017-03-08,180.75,180.95,179.3,179.45,147.39340602,3557396,0.0000,1.0
2017-03-07,180.71,181.29,180.1997,180.38,148.157272654,2977596,0.0000,1.0
2017-03-06,179.72,180.99,179.57,180.47,148.231195232,3204434,0.0000,1.0
2017-03-03,180.04,181.32,179.7649,180.05,147.886223203,1825048,0.0000,1.0
2017-03-02,181.88,181.88,180.43,180.53,148.28047695,2918153,0.0000,1.0
2017-03-01,180.48,182.55,180.03,181.95,149.446810952,3005564,0.0000,1.0
2017-02-28,179.38,180.63,179.35,179.82,147.69730995,3273335,0.0000,1.0
2017-02-27,181.19,181.25,179.28,179.4,147.352337921,3691209,0.0000,1.0
2017-02-24,180.21,181.49,179.89,181.35,148.953993768,3299019,0.0000,1.0
2017-02-23,182.0,182.5,180.92,181.65,149.20040236,2282526,0.0000,1.0
2017-02-22,180.09,181.34,180.09,181.15,148.789721373,3020540,0.0000,1.0
2017-02-21,180.6,180.79,179.12,180.26,148.058709218,4480199,0.0000,1.0
2017-02-17,181.25,181.57,180.0,180.67,148.395467626,3552305,0.0000,1.0
2017-02-16,181.45,182.79,180.87,181.43,149.019702726,3251547,0.0000,1.0
2017-02-15,180.2,181.92,179.81,181.68,149.225043219,2914292,0.0000,1.0
2017-02-14,178.57,180.13,178.35,180.13,147.951932161,2775818,0.0000,1.0
2017-02-13,179.24,179.9,178.84,179.36,147.319483442,3093372,0.0000,1.0
2017-02-10,177.37,178.8701,176.76,178.68,146.760957301,2930710,0.0000,1.0
2017-02-09,176.17,177.8,175.91,177.21,145.553555201,3090710,0.0000,1.0
2017-02-08,177.5,177.5,175.88,176.17,144.699338749,2913126,1.4000,1.0
2017-02-07,176.0,178.62,175.9,178.46,145.424587448,3873233,0.0000,1.0
2017-02-06,175.31,175.98,174.38,175.86,143.305883383,2650509,0.0000,1.0
2017-02-03,175.0,176.34,174.89,175.82,143.273287936,3309179,0.0000,1.0
2017-02-02,174.23,174.97,173.55,174.58,142.262829075,2620526,0.0000,1.0
2017-02-01,175.0,175.7025,172.89,174.29,142.026512083,2795445,0.0000,1.0
2017-01-31,175.05,175.58,173.61,174.52,142.213935904,4134049,0.0000,1.0
2017-01-30,176.98,177.07,174.5768,175.8,143.256990213,4093555,0.0000,1.0
2017-01-27,178.47,179.2,177.3,177.3,144.479319481,3482105,0.0000,1.0
2017-01-26,178.06,178.88,177.51,178.66,145.587564684,3063911,0.0000,1.0
2017-01-25,176.26,179.25,176.13,178.29,145.286056797,5922462,0.0000,1.0
2017-01-24,171.36,176.0,171.16,175.9,143.33847883,6952369,0.0000,1.0
2017-01-23,170.08,171.25,170.01,171.03,139.36998314,5477314,0.0000,1.0
2017-01-20,167.81,170.64,166.0,170.55,138.978837774,12606847,0.0000,1.0
2017-01-19,166.96,167.45,165.8,166.81,135.931163466,6963386,0.0000,1.0
2017-01-18,167.45,168.59,166.69,166.8,135.923014604,4005626,0.0000,1.0
2017-01-17,166.69,168.18,166.1201,167.89,136.811240539,3315655,0.0000,1.0
2017-01-13,167.97,168.48,166.875,167.34,136.363053141,2875319,0.0000,1.0
2017-01-12,167.77,168.01,165.56,167.95,136.86013371,2927953,0.0000,1.0
2017-01-11,166.05,167.76,165.6,167.75,136.697156474,3599464,0.0000,1.0
2017-01-10,167.98,168.09,165.34,165.52,134.879960296,4118694,0.0000,1.0
2017-01-09,169.47,169.8,167.62,167.65,136.615667856,3189413,0.0000,1.0
2017-01-06,168.69,169.92,167.52,169.53,138.147653872,2945536,0.0000,1.0
2017-01-05,169.25,169.39,167.26,168.7,137.471298344,2682181,0.0000,1.0
2017-01-04,167.77,169.87,167.36,169.26,137.927634604,3381232,0.0000,1.0
2017-01-03,167.0,167.87,166.01,167.19,136.240820214,2934299,0.0000,1.0
2016-12-30,166.44,166.7,165.5,165.99,135.2629568,2952200,0.0000,1.0
2016-12-29,166.02,166.99,166.0,166.6,135.760037369,1663542,0.0000,1.0
2016-12-28,167.29,167.74,166.0,166.19,135.425934035,1757500,0.0000,1.0
2016-12-27,166.98,167.98,166.85,167.14,136.200075905,1397455,0.0000,1.0
2016-12-23,167.0,167.49,166.45,166.71,135.849674848,1701228,0.0000,1.0
2016-12-22,167.36,168.23,166.58,167.06,136.134885011,2802631,0.0000,1.0
2016-12-21,166.25,167.94,165.25,167.33,136.354904279,3575210,0.0000,1.0
2016-12-20,167.49,168.25,166.45,167.6,136.574923547,2174569,0.0000,1.0
2016-12-19,166.83,167.26,166.0,166.68,135.825228263,2955864,0.0000,1.0
2016-12-16,168.97,169.11,166.06,166.73,135.865972572,7117050,0.0000,1.0
2016-12-15,168.01,169.85,167.78,168.02,136.917175742,3388570,0.0000,1.0
2016-12-14,168.37,169.89,167.45,168.51,137.31646997,4123821,0.0000,1.0
2016-12-13,165.68,169.952,165.68,168.29,137.137195011,5932271,0.0000,1.0
2016-12-12,166.72,166.79,165.07,165.5,134.863662572,3392030,0.0000,1.0
2016-12-09,165.18,166.72,164.6042,166.52,135.694846474,3146930,0.0000,1.0
2016-12-08,164.87,166.0,164.22,165.36,134.749578507,3266336,0.0000,1.0
2016-12-07,160.6,165.18,160.39,164.79,134.285093385,4435050,0.0000,1.0
2016-12-06,160.13,160.79,158.93,160.35,130.666998752,2858962,0.0000,1.0
2016-12-05,160.85,161.15,159.5875,159.84,130.251406801,3447052,0.0000,1.0
2016-12-02,159.0,160.29,158.41,160.02,130.398086313,2740782,0.0000,1.0
2016-12-01,161.95,162.195,158.3,159.82,130.235109077,4634740,0.0000,1.0
2016-11-30,163.35,163.8,162.21,162.22,132.190835906,4397777,0.0000,1.0
2016-11-29,164.0,164.41,163.03,163.53,133.2583368,3148196,0.0000,1.0
2016-11-28,163.2,164.66,162.7,164.52,134.065074117,4449355,0.0000,1.0
2016-11-25,161.83,163.19,161.83,163.14,132.94053119,1605344,0.0000,1.0
2016-11-23,161.94,162.38,161.3557,161.98,131.995263223,2256035,0.0000,1.0
2016-11-22,163.0,163.0,161.95,162.67,132.557534686,2770736,0.0000,1.0
2016-11-21,160.69,163.0,160.3697,162.77,132.639023304,4637097,0.0000,1.0
2016-11-18,159.8,160.72,159.21,160.39,130.699594199,2981633,0.0000,1.0
2016-11-17,159.22,159.93,158.85,159.8,130.218811354,2260984,0.0000,1.0
2016-11-16,158.46,159.55,158.03,159.29,129.803219402,2252806,0.0000,1.0
2016-11-15,158.42,159.15,157.55,158.67,129.297989972,3476996,0.0000,1.0
2016-11-14,161.25,161.86,157.58,158.21,128.92314233,5196498,0.0000,1.0
2016-11-11,159.97,161.34,159.33,161.27,131.416694036,4446630,0.0000,1.0
2016-11-10,157.66,161.16,157.59,160.22,130.561063549,7715807,0.0000,1.0
2016-11-09,152.96,155.56,151.0,154.81,126.152529322,5403688,0.0000,1.0
2016-11-08,154.56,155.93,153.06,155.17,126.445888346,3921044,1.4000,1.0
2016-11-07,153.99,156.11,153.84,155.72,125.759428583,3804943,0.0000,1.0
2016-11-04,152.4,153.64,151.87,152.43,123.102425501,2470353,0.0000,1.0
2016-11-03,152.51,153.74,151.8,152.37,123.053969517,2878728,0.0000,1.0
2016-11-02,152.48,153.345,151.67,151.95,122.714777634,3074338,0.0000,1.0
2016-11-01,153.5,153.91,151.74,152.79,123.3931614,3191924,0.0000,1.0
2016-10-31,152.76,154.33,152.76,153.69,124.120001149,3553172,0.0000,1.0
2016-10-28,154.05,154.44,152.18,152.61,123.24779345,3654446,0.0000,1.0
2016-10-27,152.82,154.06,152.02,153.35,123.845417244,4229336,0.0000,1.0
2016-10-26,150.71,152.94,150.255,151.81,122.601713673,2811421,0.0000,1.0
2016-10-25,150.69,151.16,149.83,150.88,121.850645933,2647416,0.0000,1.0
2016-10-24,150.4,151.52,150.4,150.57,121.600290019,2666740,0.0000,1.0
2016-10-21,150.58,151.15,149.56,149.63,120.841146281,4414171,0.0000,1.0
2016-10-20,151.28,152.9,151.02,151.52,122.367509754,4023075,0.0000,1.0
2016-10-19,151.27,152.45,150.83,151.26,122.157533827,4632854,0.0000,1.0
2016-10-18,150.02,151.0,147.79,150.72,121.721429977,12770570,0.0000,1.0
2016-10-17,154.45,155.89,154.34,154.77,124.992208848,5890421,0.0000,1.0
2016-10-14,154.47,155.53,154.09,154.45,124.733776937,4358147,0.0000,1.0
2016-10-13,153.7,154.22,152.27,153.72,124.144229141,2909948,0.0000,1.0
2016-10-12,154.97,154.97,153.08,154.29,124.604560982,2963843,0.0000,1.0
2016-10-11,156.73,156.95,153.89,154.79,125.008360843,2901226,0.0000,1.0
2016-10-10,156.71,158.49,156.655,157.02,126.809308221,2481288,0.0000,1.0
2016-10-07,157.14,157.7,154.86,155.67,125.719048597,2671256,0.0000,1.0
2016-10-06,156.84,157.43,155.89,156.88,126.69624426,1950106,0.0000,1.0
2016-10-05,157.07,157.83,156.72,157.08,126.857764204,1684458,0.0000,1.0
2016-10-04,157.67,158.53,155.82,156.46,126.357052377,2884146,0.0000,1.0
2016-10-03,158.06,158.37,157.02,157.61,127.285792056,2227800,0.0000,1.0
2016-09-30,158.9,159.838,158.06,158.85,128.287215711,3596878,0.0000,1.0
2016-09-29,158.63,165.0,157.46,158.11,127.689591917,3374838,0.0000,1.0
2016-09-28,156.99,158.625,156.23,158.29,127.834959867,3309408,0.0000,1.0
2016-09-27,154.32,156.77,153.81,156.77,126.607408291,2987195,0.0000,1.0
2016-09-26,154.46,154.46,153.46,153.98,124.354205068,2533325,0.0000,1.0
2016-09-23,155.62,156.04,154.71,154.98,125.16180479,2702143,0.0000,1.0
2016-09-22,156.15,157.22,155.69,156.11,126.074392475,2690915,0.0000,1.0
2016-09-21,154.91,155.68,153.87,155.53,125.605984636,2473895,0.0000,1.0
2016-09-20,155.87,156.57,154.45,154.45,124.733776937,2159092,0.0000,1.0
2016-09-19,154.87,156.19,154.55,154.87,125.07296882,2450117,0.0000,1.0
2016-09-16,155.04,155.4,153.47,153.84,124.241141107,6463213,0.0000,1.0
2016-09-15,154.3,156.33,153.21,155.66,125.7109726,3662573,0.0000,1.0
2016-09-14,155.7,155.87,153.39,154.05,124.410737049,3860553,0.0000,1.0
2016-09-13,157.63,157.93,155.5,155.81,125.832112558,3636719,0.0000,1.0
2016-09-12,155.26,158.53,154.84,158.29,127.834959867,4367529,0.0000,1.0
2016-09-09,158.03,158.4,155.65,155.69,125.735200592,5185972,0.0000,1.0
2016-09-08,160.55,161.21,158.76,159.0,128.408355669,3963164,0.0000,1.0
2016-09-07,160.19,161.76,160.0,161.64,130.540418933,2866227,0.0000,1.0
2016-09-06,159.88,160.86,159.11,160.35,129.498615292,2994056,0.0000,1.0
2016-09-02,159.88,160.57,159.15,159.55,128.852535515,2315366,0.0000,1.0
2016-09-01,158.32,159.62,158.1,159.54,128.844459518,2358385,0.0000,1.0
2016-08-31,159.66,159.66,158.26,158.88,128.311443702,2323649,0.0000,1.0
2016-08-30,159.76,160.15,158.81,159.4,128.731395557,1813343,0.0000,1.0
2016-08-29,158.83,160.21,158.5,159.72,128.989827468,2475853,0.0000,1.0
2016-08-26,158.88,160.44,157.85,158.32,127.859187858,2498909,0.0000,1.0
2016-08-25,159.0,159.54,158.42,158.63,128.109543772,2575023,0.0000,1.0
2016-08-24,159.89,160.18,158.32,159.05,128.448735655,3620365,0.0000,1.0
2016-08-23,160.33,161.34,160.23,160.26,129.425931317,2838137,0.0000,1.0
2016-08-22,160.0,160.57,159.13,160.0,129.21595539,2039331,0.0000,1.0
2016-08-19,160.84,160.91,159.52,160.04,129.248259379,2815163,0.0000,1.0
2016-08-18,160.89,162.0,160.4401,161.36,130.314291011,3652013,0.0000,1.0
2016-08-17,160.97,161.16,159.84,160.44,129.571299267,3225919,0.0000,1.0
2016-08-16,161.11,161.93,160.69,160.7,129.781275195,2210229,0.0000,1.0
2016-08-15,162.4,162.97,161.78,161.88,130.734242866,2970415,0.0000,1.0
2016-08-12,163.19,163.46,161.52,161.95,130.790774846,2543079,0.0000,1.0
2016-08-11,162.25,164.95,162.18,163.53,132.066782406,8768585,0.0000,1.0
2016-08-10,162.19,162.66,161.955,162.08,130.89576281,2466675,0.0000,1.0
2016-08-09,162.22,162.772,161.645,161.77,130.645406896,2737530,0.0000,1.0
2016-08-08,162.73,163.27,161.58,162.04,130.863458821,3039081,1.4000,1.0
2016-08-05,162.0,163.51,161.57,163.5,130.911499739,3812370,0.0000,1.0
2016-08-04,160.86,161.7,160.12,161.55,129.350169925,2488878,0.0000,1.0
2016-08-03,160.13,160.86,159.8,160.67,128.645569804,2861558,0.0000,1.0
2016-08-02,161.27,161.4499,160.36,160.58,128.573508428,3080899,0.0000,1.0
2016-08-01,160.65,161.65,159.84,161.45,129.27010173,2823578,0.0000,1.0
2016-07-29,161.36,161.67,160.03,160.62,128.605535706,3547395,0.0000,1.0
2016-07-28,161.38,161.81,160.71,161.37,129.206047173,2340369,0.0000,1.0
2016-07-27,162.12,162.57,161.18,161.83,129.574360873,2162680,0.0000,1.0
2016-07-26,162.65,163.6,161.37,162.12,129.80655864,2892969,0.0000,1.0
2016-07-25,162.0,162.88,161.75,162.65,130.230920076,2804578,0.0000,1.0
2016-07-22,160.78,162.17,160.479,162.07,129.766524542,2520077,0.0000,1.0
2016-07-21,160.75,161.85,159.89,160.45,128.469419774,4046030,0.0000,1.0
2016-07-20,159.97,161.71,159.6,161.36,129.198040354,4373609,0.0000,1.0
2016-07-19,161.78,162.14,157.89,159.58,127.772826473,7119917,0.0000,1.0
2016-07-18,159.3,160.75,158.73,159.86,127.99701742,6716340,0.0000,1.0
2016-07-15,159.9,159.98,158.5,159.78,127.932962864,4474358,0.0000,1.0
2016-07-14,158.81,161.4,158.58,160.28,128.333303842,4637624,0.0000,1.0
2016-07-13,157.75,158.34,157.06,158.02,126.523762622,2746089,0.0000,1.0
2016-07-12,156.0,157.12,155.52,157.04,125.739094305,3843773,0.0000,1.0
2016-07-11,154.6,156.04,154.5,155.33,124.369928161,2833612,0.0000,1.0
2016-07-08,154.0,154.6,153.08,154.46,123.67333486,3040593,0.0000,1.0
2016-07-07,152.75,153.6891,151.89,152.6,122.184066423,2138421,0.0000,1.0
2016-07-06,151.85,152.41,149.92,152.37,121.999909573,2569393,0.0000,1.0
2016-07-05,151.19,152.0,150.76,151.68,121.447439023,2464820,0.0000,1.0
2016-07-01,152.19,152.97,151.4,152.35,121.983895934,2658280,0.0000,1.0
2016-06-30,148.86,151.91,148.67,151.78,121.527507219,3967126,0.0000,1.0
2016-06-29,146.5,148.48,146.45,148.46,118.869243127,3367736,0.0000,1.0
2016-06-28,144.78,145.73,144.22,145.7,116.659360929,3996007,0.0000,1.0
2016-06-27,146.18,146.6,142.5,143.5,114.897860627,5166665,0.0000,1.0
2016-06-24,149.97,150.61,146.18,146.59,117.37196787,9081182,0.0000,1.0
2016-06-23,153.45,155.48,152.6,155.35,124.385941801,3967419,0.0000,1.0
2016-06-22,153.75,154.71,152.27,152.92,122.440284648,2833364,0.0000,1.0
2016-06-21,154.16,154.5689,153.69,154.05,123.345055258,2760344,0.0000,1.0
2016-06-20,152.6,154.67,152.52,153.61,122.992755198,3572102,0.0000,1.0
2016-06-17,150.96,152.72,150.6044,151.99,121.69565043,4663870,0.0000,1.0
2016-06-16,150.19,151.295,149.0,151.06,120.951016211,2449064,0.0000,1.0
2016-06-15,151.46,151.7925,150.6,150.68,120.646757068,2260406,0.0000,1.0
2016-06-14,151.28,151.79,150.4,151.06,120.951016211,2865833,0.0000,1.0
2016-06-13,151.63,152.5,150.28,151.28,121.127166241,3610407,0.0000,1.0
2016-06-10,152.79,153.3299,151.86,152.37,121.999909573,3120563,0.0000,1.0
2016-06-09,152.92,153.76,152.73,153.42,122.840625626,2021796,0.0000,1.0
2016-06-08,153.53,154.09,153.04,154.0,123.30502116,2935036,0.0000,1.0
2016-06-07,153.31,153.93,152.66,153.33,122.76856425,4464985,0.0000,1.0
2016-06-06,153.09,153.95,152.34,152.73,122.288155077,2378462,0.0000,1.0
2016-06-03,152.4,153.04,151.7,152.89,122.41626419,2328056,0.0000,1.0
2016-06-02,152.59,153.5,152.12,153.5,122.904680183,2642601,0.0000,1.0
2016-06-01,153.0,153.27,151.54,152.51,122.112005047,2662937,0.0000,1.0
2016-05-31,152.56,153.81,152.27,153.74,123.096843852,5836645,0.0000,1.0
2016-05-27,152.35,152.93,152.15,152.84,122.376230092,2457037,0.0000,1.0
2016-05-26,151.55,152.51,151.05,152.44,122.05595731,3062934,0.0000,1.0
2016-05-25,148.93,152.09,148.5001,151.69,121.455445843,4358039,0.0000,1.0
2016-05-24,146.88,148.75,146.88,148.31,118.749140833,2929132,0.0000,1.0
2016-05-23,147.61,147.95,146.66,146.77,117.516090622,2103733,0.0000,1.0
2016-05-20,145.71,147.51,145.55,147.25,117.90041796,3670262,0.0000,1.0
2016-05-19,146.48,146.93,143.955,144.93,116.042835823,3685595,0.0000,1.0
2016-05-18,147.99,148.52,146.36,147.34,117.972479336,2491086,0.0000,1.0
2016-05-17,149.21,149.5,147.29,148.0,118.500929427,3490374,0.0000,1.0
2016-05-16,147.65,149.99,147.44,149.46,119.669925082,3069126,0.0000,1.0
2016-05-13,148.79,149.86,147.42,147.72,118.276738479,2397902,0.0000,1.0
2016-05-12,149.21,149.39,147.11,148.84,119.17350227,3249032,0.0000,1.0
2016-05-11,149.71,151.09,148.74,148.95,119.261577285,3092408,0.0000,1.0
2016-05-10,148.24,150.04,147.74,149.97,120.078272879,3992536,0.0000,1.0
2016-05-09,147.7,148.2,147.01,147.34,117.972479336,4302425,0.0000,1.0
2016-05-06,144.86,147.97,144.47,147.29,117.932445238,4895684,1.4000,1.0
2016-05-05,145.95,147.3,145.45,146.47,116.171667591,6500738,0.0000,1.0
2016-05-04,143.36,145.0,143.31,144.25,114.410889943,2576786,0.0000,1.0
2016-05-03,144.65,144.9,142.9,144.13,114.315712773,3584261,0.0000,1.0
2016-05-02,146.56,147.0,144.43,145.27,115.219895889,3502443,0.0000,1.0
2016-04-29,146.49,147.34,144.191,145.94,115.751301756,4225790,0.0000,1.0
2016-04-28,149.75,150.18,146.725,147.07,116.647553442,3791337,0.0000,1.0
2016-04-27,149.35,150.78,148.97,150.47,119.344239929,3110789,0.0000,1.0
2016-04-26,148.65,149.79,147.9,149.08,118.241771041,2979699,0.0000,1.0
2016-04-25,148.16,148.9,147.11,148.81,118.027622409,2848935,0.0000,1.0
2016-04-22,149.44,151.0,147.5,148.5,117.781748052,5191802,0.0000,1.0
2016-04-21,146.58,150.12,146.46,149.3,118.41626252,6015526,0.0000,1.0
2016-04-20,144.24,147.2,144.0,146.11,115.88613608,6754189,0.0000,1.0
2016-04-19,146.47,146.95,142.61,144.0,114.212604172,13188308,0.0000,1.0
2016-04-18,151.75,153.14,151.49,152.53,120.978114683,6538819,0.0000,1.0
2016-04-15,151.04,152.1,150.96,151.72,120.335668785,3657466,0.0000,1.0
2016-04-14,151.5,152.76,150.38,151.16,119.891508657,3176300,0.0000,1.0
2016-04-13,150.75,151.23,149.63,151.23,119.947028673,3167970,0.0000,1.0
2016-04-12,149.61,150.11,148.58,149.63,118.677999738,3595549,0.0000,1.0
2016-04-11,150.26,151.95,149.22,149.25,118.376605366,3845918,0.0000,1.0
2016-04-08,149.06,149.99,148.12,149.35,118.455919674,3293512,0.0000,1.0
2016-04-07,149.07,149.6,148.0,148.25,117.583462281,3662508,0.0000,1.0
2016-04-06,149.9,150.15,147.81,150.02,118.987325541,4194265,0.0000,1.0
2016-04-05,151.43,151.6,149.65,150.0,118.971462679,3336952,0.0000,1.0
2016-04-04,152.34,153.52,151.91,152.07,120.613268864,3930319,0.0000,1.0
2016-04-01,150.51,152.96,150.25,152.52,120.970183252,3925181,0.0000,1.0
2016-03-31,149.79,153.1,149.36,151.45,120.121520152,6780132,0.0000,1.0
2016-03-30,149.95,150.41,148.32,148.41,117.710365175,3330841,0.0000,1.0
2016-03-29,147.59,149.76,147.5,149.33,118.440056813,3138545,0.0000,1.0
2016-03-28,147.75,148.65,147.23,148.4,117.702433744,3265084,0.0000,1.0
2016-03-24,144.98,148.22,144.49,147.95,117.345519356,5044335,0.0000,1.0
2016-03-23,148.0,148.03,145.13,145.4,115.32300449,4763987,0.0000,1.0
2016-03-22,148.06,149.28,147.84,148.1,117.464490819,4081924,0.0000,1.0
2016-03-21,147.3,148.71,146.7201,148.63,117.884856653,3721463,0.0000,1.0
2016-03-18,147.4,147.51,145.51,147.09,116.663416303,12088126,0.0000,1.0
2016-03-17,144.78,147.32,144.45,147.04,116.623759149,5821180,0.0000,1.0
2016-03-16,142.62,144.88,142.11,144.79,114.839187209,4221939,0.0000,1.0
2016-03-15,141.74,143.33,141.54,142.96,113.387735364,3707538,0.0000,1.0
2016-03-14,142.01,143.19,141.04,142.78,113.244969609,4047634,0.0000,1.0
2016-03-11,141.73,142.9236,140.51,142.36,112.911849513,4421748,0.0000,1.0
2016-03-10,141.24,141.47,138.09,140.19,111.19072902,4020024,0.0000,1.0
2016-03-09,139.31,142.17,139.23,140.41,111.365220499,4406304,0.0000,1.0
2016-03-08,139.71,140.35,137.42,139.07,110.302408765,5537856,0.0000,1.0
2016-03-07,137.28,140.51,136.8718,140.15,111.159003297,5170228,0.0000,1.0
2016-03-04,137.535,139.42,137.02,137.8,109.295117048,3968423,0.0000,1.0
2016-03-03,137.22,137.9602,136.07,137.8,109.295117048,5155978,0.0000,1.0
2016-03-02,133.7,137.44,133.22,136.3,108.105402421,5217230,0.0000,1.0
2016-03-01,132.24,134.64,132.03,134.37,106.574636268,3788084,0.0000,1.0
2016-02-29,132.0,133.36,130.9,131.03,103.925538366,4427472,0.0000,1.0
2016-02-26,134.51,134.92,131.95,132.03,104.71868145,4385699,0.0000,1.0
2016-02-25,133.29,134.51,130.88,134.5,106.677744869,4358205,0.0000,1.0
2016-02-24,131.55,133.49,129.68,132.8,105.329401625,4122421,0.0000,1.0
2016-02-23,133.14,133.41,132.01,132.4,105.012144392,3439631,0.0000,1.0
2016-02-22,133.84,134.31,132.41,133.77,106.098750417,4457444,0.0000,1.0
2016-02-19,132.36,133.65,130.84,133.08,105.551481689,5125276,0.0000,1.0
