timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2019/12/1,7540.63,7541.85,7210,7390.89,7540.63,7541.85,7210,7390.89,60769.34231,60769.34231
2019/11/30,7740.99,7810,7441,7541.89,7740.99,7810,7441,7541.89,46989.43362,46989.43362
2019/11/29,7418.52,7850,7362.3,7739.68,7418.52,7850,7362.3,7739.68,60745.30087,60745.30087
2019/11/28,7507.9,7643,7360,7419.49,7507.9,7643,7360,7419.49,56933.98111,56933.98111
2019/11/27,7154.75,7655,6840,7508.52,7154.75,7655,6840,7508.52,92452.87349,92452.87349
2019/11/26,7109.99,7340,7017.48,7156.14,7109.99,7340,7017.48,7156.14,65722.39769,65722.39769
2019/11/25,6900.23,7377.69,6515,7109.57,6900.23,7377.69,6515,7109.57,119645.7352,119645.7352
2019/11/24,7311.1,7330.39,6861,6903.28,7311.1,7330.39,6861,6903.28,67890.20648,67890.20648
2019/11/23,7268.23,7344.48,7080.01,7311.57,7268.23,7344.48,7080.01,7311.57,50449.89476,50449.89476
2019/11/22,7627.79,7750,6790,7268.23,7627.79,7750,6790,7268.23,126603.1403,126603.1403
2019/11/21,8098.56,8134.73,7500,7627.74,8098.56,8134.73,7500,7627.74,58418.78026,58418.78026
2019/11/20,8133.83,8264.29,8038.4,8098.01,8133.83,8264.29,8038.4,8098.01,32466.23098,32466.23098
2019/11/19,8186.5,8218.63,8003,8133.64,8186.5,8218.63,8003,8133.64,43556.06103,43556.06103
2019/11/18,8502.87,8503.52,8060,8187.17,8502.87,8503.52,8060,8187.17,43017.69094,43017.69094
2019/11/17,8490.74,8635,8350.68,8502.4,8490.74,8635,8350.68,8502.4,27009.03708,27009.03708
2019/11/16,8471.62,8543,8400,8491.02,8471.62,8543,8400,8491.02,20902.29975,20902.29975
2019/11/15,8646.38,8790,8400,8471.73,8646.38,8790,8400,8471.73,46087.41775,46087.41775
2019/11/14,8777.54,8800,8582.6,8646.68,8777.54,8800,8582.6,8646.68,33468.46896,33468.46896
2019/11/13,8821.91,8844.99,8702,8777.12,8821.91,8844.99,8702,8777.12,26810.11692,26810.11692
2019/11/12,8733.36,8888,8567.6,8821.94,8733.36,8888,8567.6,8821.94,40366.62947,40366.62947
2019/11/11,9040.16,9072.32,8618.68,8733.27,9040.16,9072.32,8618.68,8733.27,44888.05355,44888.05355
2019/11/10,8809.18,9147.19,8750,9039.47,8809.18,9147.19,8750,9039.47,34422.0298,34422.0298
2019/11/9,8773.74,8880,8724.88,8809.41,8773.74,8880,8724.88,8809.41,29469.48141,29469.48141
2019/11/8,9214,9261,8696,8773.73,9214,9261,8696,8773.73,62107.28924,62107.28924
2019/11/7,9339.16,9375,9101,9216.2,9339.16,9375,9101,9216.2,39117.47085,39117.47085
2019/11/6,9307.73,9440.91,9250.01,9339.05,9307.73,9440.91,9250.01,9339.05,37336.17037,37336.17037
2019/11/5,9392.4,9454.95,9175.76,9308.66,9392.4,9454.95,9175.76,9308.66,45935.87367,45935.87367
2019/11/4,9196.46,9513.68,9115.84,9393.35,9196.46,9513.68,9115.84,9393.35,45894.45628,45894.45628
2019/11/3,9289.85,9362.57,9066.14,9194.71,9289.85,9362.57,9066.14,9194.71,27894.37828,27894.37828
2019/11/2,9231.4,9373.74,9186.21,9289.52,9231.4,9373.74,9186.21,9289.52,28923.06083,28923.06083
2019/11/1,9140.86,9279,9030,9231.61,9140.86,9279,9030,9231.61,43594.81412,43594.81412
2019/10/31,9154.02,9405,8913,9140.85,9154.02,9405,8913,9140.85,54376.0249,54376.0249
2019/10/30,9407.62,9409.84,9001.01,9154.72,9407.62,9409.84,9001.01,9154.72,55241.78643,55241.78643
2019/10/29,9204.45,9550,9072,9407.62,9204.45,9550,9072,9407.62,64158.46245,64158.46245
2019/10/28,9528.23,9902.1,9160,9205.14,9528.23,9902.1,9160,9205.14,80174.21732,80174.21732
2019/10/27,9230,9794.98,9074.34,9529.93,9230,9794.98,9074.34,9529.93,93833.5416,93833.5416
2019/10/26,8655.88,10370,8470.38,9230,8655.88,10370,8470.38,9230,162588.5854,162588.5854
2019/10/25,7412.41,8799,7361,8655.02,7412.41,8799,7361,8655.02,90748.21817,90748.21817
2019/10/24,7468.47,7503.68,7337.99,7412.41,7468.47,7503.68,7337.99,7412.41,32714.38327,32714.38327
2019/10/23,8020.06,8047.59,7300,7466.62,8020.06,8047.59,7300,7466.62,63897.4571,63897.4571
2019/10/22,8197.28,8297.99,8000,8020,8197.28,8297.99,8000,8020,34651.82866,34651.82866
2019/10/21,8223.35,8333,8142.03,8197.27,8223.35,8333,8142.03,8197.27,30448.67954,30448.67954
2019/10/20,7949.87,8297,7870,8223.35,7949.87,8297,7870,8223.35,34286.45265,34286.45265
2019/10/19,7946.89,8098.1,7866.92,7948.01,7946.89,8098.1,7866.92,7948.01,26627.88939,26627.88939
2019/10/18,8070.71,8115,7816.01,7947.01,8070.71,8115,7816.01,7947.01,31353.18142,31353.18142
2019/10/17,7995.02,8124.92,7929.03,8070.58,7995.02,8124.92,7929.03,8070.58,29656.94916,29656.94916
2019/10/16,8159.3,8181.16,7917,7991.74,8159.3,8181.16,7917,7991.74,34733.59397,34733.59397
2019/10/15,8346.86,8403,8090,8159.29,8346.86,8403,8090,8159.29,32773.06248,32773.06248
2019/10/14,8275.24,8388.85,8203,8348.2,8275.24,8388.85,8203,8348.2,29810.66325,29810.66325
2019/10/13,8301.98,8451.37,8160,8275.01,8301.98,8451.37,8160,8275.01,27840.73995,27840.73995
2019/10/12,8257.95,8400,8250,8300.09,8257.95,8400,8250,8300.09,21339.3341,21339.3341
2019/10/11,8557.82,8779.51,8212.38,8258.5,8557.82,8779.51,8212.38,8258.5,50405.28442,50405.28442
2019/10/10,8562.15,8644,8414.52,8558.03,8562.15,8644,8414.52,8558.03,39137.94617,39137.94617
2019/10/9,8170.79,8670,8115,8560.74,8170.79,8670,8115,8560.74,55038.70438,55038.70438
2019/10/8,8190.82,8325,8088.75,8168.39,8190.82,8325,8088.75,8168.39,35452.65742,35452.65742
2019/10/7,7855.3,8299.92,7762,8190.09,7855.3,8299.92,7762,8190.09,52202.0723,52202.0723
2019/10/6,8127.55,8153.87,7785,7854.25,8127.55,8153.87,7785,7854.25,34676.10405,34676.10405
2019/10/5,8137.09,8183.41,8012.98,8126.19,8137.09,8183.41,8012.98,8126.19,21907.61556,21907.61556
2019/10/4,8224.43,8232.41,8005,8137.13,8224.43,8232.41,8005,8137.13,26476.3304,26476.3304
2019/10/3,8360,8393,8060,8223.96,8360,8393,8060,8223.96,30488.28406,30488.28406
2019/10/2,8292.67,8373.91,8151.22,8359.94,8292.67,8373.91,8151.22,8359.94,26243.38664,26243.38664
2019/10/1,8289.97,8500,8173.05,8292.44,8289.97,8500,8173.05,8292.44,43472.41809,43472.41809
2019/9/30,8043.04,8337.26,7710,8289.34,8043.04,8337.26,7710,8289.34,55865.48726,55865.48726
2019/9/29,8199.38,8229.13,7890,8043.82,8199.38,8229.13,7890,8043.82,31544.21139,31544.21139
2019/9/28,8177.47,8315,8001.09,8198.81,8177.47,8315,8001.09,8198.81,34473.60517,34473.60517
2019/9/27,8063.49,8265,7852.15,8177.91,8063.49,8265,7852.15,8177.91,43882.92463,43882.92463
2019/9/26,8430.05,8465.99,7750,8063.73,8430.05,8465.99,7750,8063.73,67930.85375,67930.85375
2019/9/25,8497.55,8730,8215.64,8430.05,8497.55,8730,8215.64,8430.05,60783.89226,60783.89226
2019/9/24,9702.2,9794.99,7800,8493.14,9702.2,9794.99,7800,8493.14,94007.3452,94007.3452
2019/9/23,10028.05,10049.99,9615.77,9702.25,10028.05,10049.99,9615.77,9702.25,31937.23236,31937.23236
2019/9/22,9985.15,10089,9853.97,10028.87,9985.15,10089,9853.97,10028.87,22049.27526,22049.27526
2019/9/21,10167.92,10176.7,9900,9986.39,10167.92,10176.7,9900,9986.39,20544.1752,20544.1752
2019/9/20,10243.7,10281,10061.39,10168.59,10243.7,10281,10061.39,10168.59,25088.49107,25088.49107
2019/9/19,10156.41,10325,9653,10244.29,10156.41,10325,9653,10244.29,44826.28258,44826.28258
2019/9/18,10187.48,10258.02,10100,10156.99,10187.48,10258.02,10100,10156.99,24250.2493,24250.2493
2019/9/17,10249.68,10275,10128.01,10187.82,10249.68,10275,10128.01,10187.82,22914.32456,22914.32456
2019/9/16,10303.34,10355,10078,10251.31,10303.34,10355,10078,10251.31,28971.40166,28971.40166
2019/9/15,10332.81,10360,10252.15,10302.01,10332.81,10360,10252.15,10302.01,18047.65401,18047.65401
2019/9/14,10344.13,10419.99,10222.33,10335.02,10344.13,10419.99,10222.33,10335.02,23621.53352,23621.53352
2019/9/13,10415.01,10439,10153,10342.06,10415.01,10439,10153,10342.06,30280.33978,30280.33978
2019/9/12,10158.75,10448.81,10040,10415.01,10158.75,10448.81,10040,10415.01,34511.16276,34511.16276
2019/9/11,10098.19,10293,9880,10158.33,10098.19,10293,9880,10158.33,31953.82456,31953.82456
2019/9/10,10302.58,10384.99,9953,10098.15,10302.58,10384.99,9953,10098.15,28915.41223,28915.41223
2019/9/9,10381.24,10480,10068.5,10303.12,10381.24,10480,10068.5,10303.12,39835.72761,39835.72761
2019/9/8,10455.9,10592.5,10208,10381.18,10455.9,10592.5,10208,10381.18,23984.67202,23984.67202
2019/9/7,10298.71,10558,10288.57,10455.88,10298.71,10558,10288.57,10455.88,27637.87739,27637.87739
2019/9/6,10563.13,10905.87,10150,10298.73,10563.13,10905.87,10150,10298.73,58799.64096,58799.64096
2019/9/5,10565.92,10900,10450,10564.49,10565.92,10900,10450,10564.49,33970.96064,33970.96064
2019/9/4,10611.85,10799,10369.89,10567.02,10611.85,10799,10369.89,10567.02,43943.88903,43943.88903
2019/9/3,10340,10773,10272,10615.28,10340,10773,10272,10615.28,47998.37678,47998.37678
2019/9/2,9723.59,10450,9712.5,10340,9723.59,10450,9712.5,10340,44740.24809,44740.24809
2019/9/1,9588.74,9830,9520,9724.98,9588.74,9830,9520,9724.98,19545.40484,19545.40484
2019/8/31,9582.76,9684.51,9420.75,9587.47,9582.76,9684.51,9420.75,9587.47,17130.29007,17130.29007
2019/8/30,9499.01,9696,9350.41,9584.54,9499.01,9696,9350.41,9584.54,26834.3181,26834.3181
2019/8/29,9721,9724,9320,9498.44,9721,9724,9320,9498.44,35532.69491,35532.69491
2019/8/28,10185.69,10299,9601.01,9721,10185.69,10299,9601.01,9721,42110.55538,42110.55538
2019/8/27,10373.6,10391.08,10051.08,10185.05,10373.6,10391.08,10051.08,10185.05,28402.77538,28402.77538
2019/8/26,10142.69,10604,10137.93,10372.25,10142.69,10604,10137.93,10372.25,41687.5116,41687.5116
2019/8/25,10134.61,10333,9906.97,10142.69,10134.61,10333,9906.97,10142.69,26271.6574,26271.6574
2019/8/24,10388.16,10419.42,9890,10134.35,10388.16,10419.42,9890,10134.35,27692.45684,27692.45684
2019/8/23,10099.9,10445,10019.79,10389.55,10099.9,10445,10019.79,10389.55,27550.33617,27550.33617
2019/8/22,10140.82,10242,9762,10099.88,10140.82,10242,9762,10099.88,34059.64274,34059.64274
2019/8/21,10760.51,10804.13,9858,10142.57,10760.51,10804.13,9858,10142.57,47355.71928,47355.71928
2019/8/20,10914.73,10949.96,10560,10760.51,10914.73,10949.96,10560,10760.51,32298.92168,32298.92168
2019/8/19,10306.17,10930,10258.6,10915.54,10306.17,10930,10258.6,10915.54,37243.31922,37243.31922
2019/8/18,10216.05,10500,10080,10306.78,10216.05,10500,10080,10306.78,24085.39517,24085.39517
2019/8/17,10331.15,10465.14,10000,10216.02,10331.15,10465.14,10000,10216.02,29000.5812,29000.5812
2019/8/16,10296.77,10536.03,9750,10331.54,10296.77,10536.03,9750,10331.54,51758.14292,51758.14292
2019/8/15,10055.16,10460,9911,10293.93,10055.16,10460,9911,10293.93,38174.45112,38174.45112
2019/8/14,10893.36,10897.48,9928.1,10050.37,10893.36,10897.48,9928.1,10050.37,54451.8475,54451.8475
2019/8/13,11398.35,11456.16,10788.45,10892.71,11398.35,11456.16,10788.45,10892.71,33234.72968,33234.72968
2019/8/12,11539.08,11577.89,11235.32,11396.08,11539.08,11577.89,11235.32,11396.08,17568.22708,17568.22708
2019/8/11,11309.24,11600,11112.11,11549.97,11309.24,11600,11112.11,11549.97,26772.90691,26772.90691
2019/8/10,11879.98,11985,11270,11309.31,11879.98,11985,11270,11309.31,42633.08705,42633.08705
2019/8/9,11994.17,12045.68,11700,11879.99,11994.17,12045.68,11700,11879.99,39427.15259,39427.15259
2019/8/8,11975.04,12060,11521,11999.77,11975.04,12060,11521,11999.77,51207.25717,51207.25717
2019/8/7,11481.69,12141.17,11382.84,11975.03,11481.69,12141.17,11382.84,11975.03,69173.39035,69173.39035
2019/8/6,11830,12330.7,11226.7,11481.69,11830,12330.7,11226.7,11481.69,76705.38988,76705.38988
2019/8/5,10929.99,11937.52,10927.8,11828.8,10929.99,11937.52,10927.8,11828.8,65153.67371,65153.67371
2019/8/4,10816.86,11040,10552,10929.23,10816.86,11040,10552,10929.23,39924.74514,39924.74514
2019/8/3,10523.75,10904.77,10497.93,10816.86,10523.75,10904.77,10497.93,10816.86,33802.31882,33802.31882
2019/8/2,10375,10670,10281.35,10523.75,10375,10670,10281.35,10523.75,42990.44422,42990.44422
2019/8/1,10080.53,10467.86,9863.46,10374.99,10080.53,10467.86,9863.46,10374.99,41727.63703,41727.63703
2019/7/31,9575,10109.8,9555,10080.53,9575,10109.8,9555,10080.53,39515.35456,39515.35456
2019/7/30,9509.07,9714.28,9402,9574.21,9509.07,9714.28,9402,9574.21,32536.36883,32536.36883
2019/7/29,9541.54,9729,9395,9507.64,9541.54,9729,9395,9507.64,29021.93741,29021.93741
2019/7/28,9478.92,9594.99,9165,9541.54,9478.92,9594.99,9165,9541.54,29401.02294,29401.02294
2019/7/27,9824,10188.66,9333,9476.52,9824,10188.66,9333,9476.52,43809.7783,43809.7783
2019/7/26,9882.15,9889.98,9637,9824,9882.15,9889.98,9637,9824,27167.46322,27167.46322
2019/7/25,9763.4,10175,9720.03,9879.87,9763.4,10175,9720.03,9879.87,37873.35473,37873.35473
2019/7/24,9864.78,9937,9525,9763.28,9864.78,9937,9525,9763.28,43475.38038,43475.38038
2019/7/23,10343.08,10343.97,9822,9864.91,10343.08,10343.97,9822,9864.91,47624.37071,47624.37071
2019/7/22,10590.15,10683.16,10100,10340.31,10590.15,10683.16,10100,10340.31,40467.95484,40467.95484
2019/7/21,10740.27,10817.9,10288,10589.45,10740.27,10817.9,10288,10589.45,38834.28794,38834.28794
2019/7/20,10505.78,11068.99,10350,10740.23,10505.78,11068.99,10350,10740.23,47331.89985,47331.89985
2019/7/19,10628.64,10769.71,10121.84,10504.29,10628.64,10769.71,10121.84,10504.29,56546.93213,56546.93213
2019/7/18,9668.86,10788,9252,10627.16,9668.86,10788,9252,10627.16,80283.31025,80283.31025
2019/7/17,9430.17,9957,9060,9667.92,9430.17,9957,9060,9667.92,84942.67272,84942.67272
2019/7/16,10833.78,11028,9350.01,9439.59,10833.78,11028,9350.01,9439.59,97219.44341,97219.44341
2019/7/15,10174.18,11100,9860,10838.72,10174.18,11100,9860,10838.72,81922.42633,81922.42633
2019/7/14,11355.78,11452,10103,10174.18,11355.78,11452,10103,10174.18,72517.57924,72517.57924
2019/7/13,11757.22,11799.98,10830,11355.76,11757.22,11799.98,10830,11355.76,54245.59455,54245.59455
2019/7/12,11342.88,11885,11073,11757.22,11342.88,11885,11073,11757.22,56321.85828,56321.85828
2019/7/11,12108.11,12111.73,11000,11342.89,12108.11,12111.73,11000,11342.89,87506.46106,87506.46106
2019/7/10,12548.51,13147.08,11569,12108.37,12548.51,13147.08,11569,12108.37,109246.045,109246.045
2019/7/9,12238.6,12794.73,12068,12543.41,12238.6,12794.73,12068,12543.41,78442.13034,78442.13034
2019/7/8,11410,12338.03,11220,12238.6,11410,12338.03,11220,12238.6,52182.36722,52182.36722
2019/7/7,11256.45,11538,11094.37,11406.24,11256.45,11538,11094.37,11406.24,38884.7956,38884.7956
2019/7/6,10982.41,11665,10964.51,11256.49,10982.41,11665,10964.51,11256.49,51469.49633,51469.49633
2019/7/5,11145.67,11406.83,10796.44,10970.73,11145.67,11406.83,10796.44,10970.73,63534.35058,63534.35058
2019/7/4,11940,12000,11055,11145.67,11940,12000,11055,11145.67,66512.22189,66512.22189
2019/7/3,10844.98,11991.89,10841.04,11940,10844.98,11991.89,10841.04,11940,96815.90029,96815.90029
2019/7/2,10624.9,10938.75,9727,10842.85,10624.9,10938.75,9727,10842.85,109561.0387,109561.0387
2019/7/1,10854.1,11282.28,10030,10624.93,10854.1,11282.28,10030,10624.93,90962.26827,90962.26827
2019/6/30,11903.13,12180,10766.03,10854.1,11903.13,12180,10766.03,10854.1,84512.53044,84512.53044
2019/6/29,12407.06,12441.54,11475.02,11903.13,12407.06,12441.54,11475.02,11903.13,69642.07416,69642.07416
2019/6/28,11329.99,12480,10982.88,12400.63,11329.99,12480,10982.88,12400.63,95795.20396,95795.20396
2019/6/27,13098.38,13478.04,10525.1,11329.99,13098.38,13478.04,10525.1,11329.99,173894.8209,173894.8209
2019/6/26,11821.28,13970,11741,13093.8,11821.28,13970,11741,13093.8,155930.1474,155930.1474
2019/6/25,11056.59,11850,11026,11820.86,11056.59,11850,11026,11820.86,61276.68665,61276.68665
2019/6/24,10905.95,11143.63,10620.8,11056.59,10905.95,11143.63,10620.8,11056.59,43101.04529,43101.04529
2019/6/23,10729,11392.64,10555.18,10906.07,10729,11392.64,10555.18,10906.07,57445.32395,57445.32395
2019/6/22,10159.86,11160,9921.72,10729.5,10159.86,11160,9921.72,10729.5,104169.448,104169.448
2019/6/21,9518.06,10174.99,9518.06,10159.86,9518.06,10174.99,9518.06,10159.86,50484.41589,50484.41589
2019/6/20,9253.76,9590,9175.2,9517.12,9253.76,9590,9175.2,9517.12,34556.05398,34556.05398
2019/6/19,9081.97,9304,8960,9255.49,9081.97,9304,8960,9255.49,32147.7065,32147.7065
2019/6/18,9312.13,9336.36,8950,9081.55,9312.13,9336.36,8950,9081.55,51554.5694,51554.5694
2019/6/17,8953,9444,8950,9313.96,8953,9444,8950,9313.96,47895.48537,47895.48537
2019/6/16,8810.77,9333,8760,8953.33,8810.77,9333,8760,8953.33,63289.25122,63289.25122
2019/6/15,8650.88,8864.99,8567.63,8808.7,8650.88,8864.99,8567.63,8808.7,31791.63604,31791.63604
2019/6/14,8216.44,8684.41,8144.32,8650,8216.44,8684.41,8144.32,8650,39835.24626,39835.24626
2019/6/13,8127.64,8309.82,8010.03,8218.54,8127.64,8309.82,8010.03,8218.54,30467.76434,30467.76434
2019/6/12,7884.9,8200,7788.99,8127.64,7884.9,8200,7788.99,8127.64,41597.08262,41597.08262
2019/6/11,7981,8010,7692.23,7884.9,7981,8010,7692.23,7884.9,30334.99943,30334.99943
2019/6/10,7627.57,8020,7511,7982.75,7627.57,8020,7511,7982.75,36756.07847,36756.07847
2019/6/9,7895.28,7935,7506.66,7628.13,7895.28,7935,7506.66,7628.13,31568.46516,31568.46516
2019/6/8,7978.94,8044.65,7751,7893.62,7978.94,8044.65,7751,7893.62,22657.32963,22657.32963
2019/6/7,7787.57,8100,7737.49,7980.53,7787.57,8100,7737.49,7980.53,33942.22566,33942.22566
2019/6/6,7778.08,7868.13,7444.58,7786.7,7778.08,7868.13,7444.58,7786.7,36624.11875,36624.11875
2019/6/5,7687.04,7896.7,7572.78,7776.5,7687.04,7896.7,7572.78,7776.5,48679.65646,48679.65646
2019/6/4,8115.66,8115.66,7481.02,7687.03,8115.66,8115.66,7481.02,7687.03,74143.94894,74143.94894
2019/6/3,8726,8800.95,8080.8,8115.82,8726,8800.95,8080.8,8115.82,45692.9651,45692.9651
2019/6/2,8545.1,8814.78,8524,8725.98,8545.1,8814.78,8524,8725.98,27835.13327,27835.13327
2019/6/1,8555,8626,8442.36,8544.07,8555,8626,8442.36,8544.07,31868.23416,31868.23416
2019/5/31,8267.1,8594,8108.5,8555,8267.1,8594,8108.5,8555,44727.49162,44727.49162
2019/5/30,8646.5,9074.26,8005,8269.54,8646.5,9074.26,8005,8269.54,70379.99852,70379.99852
2019/5/29,8716.87,8750,8406.6,8645.68,8716.87,8750,8406.6,8645.68,33880.86592,33880.86592
2019/5/28,8752.52,8798.49,8510.63,8715.64,8752.52,8798.49,8510.63,8715.64,31470.55153,31470.55153
2019/5/27,8612.54,8908.32,8589,8756.32,8612.54,8908.32,8589,8756.32,51886.76879,51886.76879
2019/5/26,8023,8740,7833.42,8614.43,8023,8740,7833.42,8614.43,49652.14457,49652.14457
2019/5/25,7964.52,8091.8,7908.34,8025.41,7964.52,8091.8,7908.34,8025.41,28414.32882,28414.32882
2019/5/24,7849.95,8130,7766,7964.87,7849.95,8130,7766,7964.87,46664.78533,46664.78533
2019/5/23,7627.8,7940.98,7461,7851.51,7627.8,7940.98,7461,7851.51,49648.1847,49648.1847
2019/5/22,7904.48,8016,7465,7628.43,7904.48,8016,7465,7628.43,49136.99459,49136.99459
2019/5/21,7937.16,8042.32,7771,7904.87,7937.16,8042.32,7771,7904.87,52301.75225,52301.75225
2019/5/20,8147.94,8156.03,7553,7938.15,8147.94,8156.03,7553,7938.15,65859.20856,65859.20856
2019/5/19,7257.32,8275.09,7243.08,8148.48,7257.32,8275.09,7243.08,8148.48,65577.44206,65577.44206
2019/5/18,7355.28,7458,7156.61,7257.45,7355.28,7458,7156.61,7257.45,37054.94478,37054.94478
2019/5/17,7868.67,7925,6913,7355.26,7868.67,7925,6913,7355.26,88752.00816,88752.00816
2019/5/16,8169.08,8320,7705,7866.59,8169.08,8320,7705,7866.59,69630.514,69630.514
2019/5/15,7945.26,8249,7850,8169.87,7945.26,8249,7850,8169.87,37884.32721,37884.32721
2019/5/14,7795.62,8366,7599.56,7947.56,7795.62,8366,7599.56,7947.56,76583.7226,76583.7226
2019/5/13,6968.24,8100,6870,7790.71,6968.24,8100,6870,7790.71,85804.73533,85804.73533
2019/5/12,7076.24,7521.78,6750,6967.31,7076.24,7521.78,6750,6967.31,86948.97534,86948.97534
2019/5/11,6375.16,7343.99,6372.85,7076.22,6375.16,7343.99,6372.85,7076.22,74022.42439,74022.42439
2019/5/10,6209.95,6468.92,6172,6373.33,6209.95,6468.92,6172,6373.33,36623.61079,36623.61079
2019/5/9,5986.66,6224.55,5983.71,6209.18,5986.66,6224.55,5983.71,6209.18,27453.01144,27453.01144
2019/5/8,5846.34,6014.72,5772.2,5987.29,5846.34,6014.72,5772.2,5987.29,23074.05152,23074.05152
2019/5/7,5749.92,6028.41,5747.74,5846.34,5749.92,6028.41,5747.74,5846.34,39905.06442,39905.06442
2019/5/6,5773.18,5805,5619.14,5747.79,5773.18,5805,5619.14,5747.79,25256.59633,25256.59633
2019/5/5,5829.83,5839.9,5696,5775.62,5829.83,5839.9,5696,5775.62,23822.54378,23822.54378
2019/5/4,5770.62,5900,5587.45,5829.45,5770.62,5900,5587.45,5829.45,39682.40899,39682.40899
2019/5/3,5494.81,5844,5477.57,5772.69,5494.81,5844,5477.57,5772.69,46297.17285,46297.17285
2019/5/2,5383.2,5538,5370,5492.87,5383.2,5538,5370,5492.87,22795.78784,22795.78784
2019/5/1,5321.94,5402,5316.2,5383.2,5321.94,5402,5316.2,5383.2,17217.47322,17217.47322
2019/4/30,5238.14,5339.98,5192.15,5320.81,5238.14,5339.98,5192.15,5320.81,22238.06823,22238.06823
2019/4/29,5309.81,5332,5178.8,5238.14,5309.81,5332,5178.8,5238.14,19918.13508,19918.13508
2019/4/28,5295.69,5340,5259.48,5307.52,5295.69,5340,5259.48,5307.52,14371.43387,14371.43387
2019/4/27,5315,5342.5,5257.67,5295.69,5315,5342.5,5257.67,5295.69,15422.89694,15422.89694
2019/4/26,5220.47,5510,5161.62,5314.1,5220.47,5510,5161.62,5314.1,48912.29451,48912.29451
2019/4/25,5415,5491.84,5102,5219.9,5415,5491.84,5102,5219.9,49636.08995,49636.08995
2019/4/24,5490.91,5582.2,5333.35,5415,5490.91,5582.2,5333.35,5415,48224.15241,48224.15241
2019/4/23,5357.14,5600,5332.41,5493.31,5357.14,5600,5332.41,5493.31,41262.10392,41262.10392
2019/4/22,5257.41,5400,5208.35,5357.14,5257.41,5400,5208.35,5357.14,29563.85231,29563.85231
2019/4/21,5292.91,5314.35,5165,5256.14,5292.91,5314.35,5165,5256.14,25549.57094,25549.57094
2019/4/20,5258.68,5333.42,5230.1,5291.73,5258.68,5333.42,5230.1,5291.73,19168.90827,19168.90827
2019/4/19,5258.44,5320,5175,5258.68,5258.44,5320,5175,5258.68,24611.23632,24611.23632
2019/4/18,5202.41,5287,5198.8,5258.44,5202.41,5287,5198.8,5258.44,22619.239,22619.239
2019/4/17,5173.72,5230.4,5146.8,5202.82,5173.72,5230.4,5146.8,5202.82,23307.53613,23307.53613
2019/4/16,5024.95,5197.72,5003.94,5173.72,5024.95,5197.72,5003.94,5173.72,24242.22949,24242.22949
2019/4/15,5131.28,5167.38,4950,5024.95,5131.28,5167.38,4950,5024.95,29057.19158,29057.19158
2019/4/14,5047.45,5152.99,5000,5131.3,5047.45,5152.99,5000,5131.3,18281.60774,18281.60774
2019/4/13,5047,5099,5004,5045.22,5047,5099,5004,5045.22,17292.4568,17292.4568
2019/4/12,5017.37,5080.58,4861.22,5048.01,5017.37,5080.58,4861.22,5048.01,33276.67861,33276.67861
2019/4/11,5307.86,5332.67,4927,5017.37,5307.86,5332.67,4927,5017.37,54696.60069,54696.60069
2019/4/10,5150,5422,5135,5308.25,5150,5422,5135,5308.25,40073.62047,40073.62047
2019/4/9,5238.38,5238.4,5076.68,5150,5238.38,5238.4,5076.68,5150,34067.01231,34067.01231
2019/4/8,5170.27,5305,5039,5236.9,5170.27,5305,5039,5236.9,50178.43078,50178.43078
2019/4/7,5042.07,5234,5026,5170.27,5042.07,5234,5026,5170.27,37615.4868,37615.4868
2019/4/6,5004.96,5205,4928.59,5043.89,5004.96,5205,4928.59,5043.89,41770.84231,41770.84231
2019/4/5,4898.64,5028.22,4880.62,5004.95,4898.64,5028.22,4880.62,5004.95,39768.55281,39768.55281
2019/4/4,4932.59,5039.08,4777,4898.66,4932.59,5039.08,4777,4898.66,61054.25417,61054.25417
2019/4/3,4857.19,5275.01,4753.5,4932.6,4857.19,5275.01,4753.5,4932.6,109890.1257,109890.1257
2019/4/2,4144.54,4897.99,4140.54,4857.29,4144.54,4897.99,4140.54,4857.29,105383.6393,105383.6393
2019/4/1,4102.44,4158.7,4067,4144.56,4102.44,4158.7,4067,4144.56,25507.06764,25507.06764
2019/3/31,4106.99,4116.12,4082.57,4103.95,4106.99,4116.12,4082.57,4103.95,13525.08743,13525.08743
2019/3/30,4104.24,4140,4052,4106.97,4104.24,4140,4052,4106.97,19509.2926,19509.2926
2019/3/29,4028.22,4123.71,4024.03,4103.25,4028.22,4123.71,4024.03,4103.25,30084.21744,30084.21744
2019/3/28,4039.58,4039.7,4002,4027.81,4039.58,4039.7,4002,4027.81,20089.29388,20089.29388
2019/3/27,3948.77,4048,3936.15,4038.05,3948.77,4048,3936.15,4038.05,32364.55585,32364.55585
2019/3/26,3935.47,3958.98,3894,3948.55,3935.47,3958.98,3894,3948.55,29349.53763,29349.53763
2019/3/25,3991.35,3999.3,3888.71,3936.12,3991.35,3999.3,3888.71,3936.12,33192.89022,33192.89022
2019/3/24,4006.01,4006.02,3950,3992.18,4006.01,4006.02,3950,3992.18,17179.85065,17179.85065
2019/3/23,3987.89,4018.83,3978.01,4006.01,3987.89,4018.83,3978.01,4006.01,17302.60432,17302.60432
2019/3/22,3980.85,4008,3968.25,3986.93,3980.85,4008,3968.25,3986.93,20022.60632,20022.60632
